,Title,Distributor,Domestic Sales (in $),International Sales (in $),World Sales (in $),Genre,Runtime (Min),Imdb Standardized,Letterboxd Standardized,Rateyourmusic Standardized,Average Rating,Worldwide Popularity,Domestic Sales (Log),International Sales (Log),World Sales (Log),Mystery,Thriller,Music,Drama,Comedy,Western,Crime,History,Horror,Biography,Musical,Sci-Fi,Romance,Adventure,Action,Family,Fantasy,Animation,Sport,War
361,Cars 3 (2017),Walt Disney Studios Motion Pictures,152901115.0,231029541.0,383930656.0,"'Animation',",102.0,67.0,59.00000000000001,52.400000000000006,59.5,36.5,27.188023686393464,27.783502095282795,28.516270519839644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
361,Cars 3 (2017),Walt Disney Studios Motion Pictures,152901115.0,231029541.0,383930656.0,"'Comedy',",102.0,67.0,59.00000000000001,52.400000000000006,59.5,36.5,27.188023686393464,27.783502095282795,28.516270519839644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
361,Cars 3 (2017),Walt Disney Studios Motion Pictures,152901115.0,231029541.0,383930656.0,"'Family',",102.0,67.0,59.00000000000001,52.400000000000006,59.5,36.5,27.188023686393464,27.783502095282795,28.516270519839644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
361,Cars 3 (2017),Walt Disney Studios Motion Pictures,152901115.0,231029541.0,383930656.0,'Sport'],102.0,67.0,59.00000000000001,52.400000000000006,59.5,36.5,27.188023686393464,27.783502095282795,28.516270519839644,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
362,Sex and the City (2008),Warner Bros.,152647258.0,266118261.0,418765519.0,"['Comedy',",145.0,57.00000000000001,58.8,35.199999999999996,50.3,32.5,27.1856264337708,27.98749227039937,28.64156741527482,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
362,Sex and the City (2008),Warner Bros.,152647258.0,266118261.0,418765519.0,"'Drama',",145.0,57.00000000000001,58.8,35.199999999999996,50.3,32.5,27.1856264337708,27.98749227039937,28.64156741527482,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
362,Sex and the City (2008),Warner Bros.,152647258.0,266118261.0,418765519.0,'Romance'],145.0,57.00000000000001,58.8,35.199999999999996,50.3,32.5,27.1856264337708,27.98749227039937,28.64156741527482,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
363,Runaway Bride (1999),Paramount Pictures,152257509.0,157202783.0,309460292.0,"['Comedy',",116.0,55.99999999999999,55.800000000000004,35.4,49.1,30.0,27.18193813947959,27.228051517310934,28.20517906285233,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
363,Runaway Bride (1999),Paramount Pictures,152257509.0,157202783.0,309460292.0,'Romance'],116.0,55.99999999999999,55.800000000000004,35.4,49.1,30.0,27.18193813947959,27.228051517310934,28.20517906285233,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
364,La La Land (2016),Lionsgate,151101803.0,297805062.0,448906865.0,"['Comedy',",128.0,80.0,79.80000000000001,70.8,76.9,46.3,27.170945634450348,28.149793035719483,28.74184091822989,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
364,La La Land (2016),Lionsgate,151101803.0,297805062.0,448906865.0,"'Drama',",128.0,80.0,79.80000000000001,70.8,76.9,46.3,27.170945634450348,28.149793035719483,28.74184091822989,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
364,La La Land (2016),Lionsgate,151101803.0,297805062.0,448906865.0,"'Music',",128.0,80.0,79.80000000000001,70.8,76.9,46.3,27.170945634450348,28.149793035719483,28.74184091822989,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
364,La La Land (2016),Lionsgate,151101803.0,297805062.0,448906865.0,"'Musical',",128.0,80.0,79.80000000000001,70.8,76.9,46.3,27.170945634450348,28.149793035719483,28.74184091822989,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
364,La La Land (2016),Lionsgate,151101803.0,297805062.0,448906865.0,'Romance'],128.0,80.0,79.80000000000001,70.8,76.9,46.3,27.170945634450348,28.149793035719483,28.74184091822989,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
365,Divergent (2014),Lionsgate,150947895.0,137937923.0,288885818.0,"['Action',",139.0,65.99999999999999,57.00000000000001,43.8,55.6,32.9,27.16947539740631,27.039443907774636,28.105924139867884,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
365,Divergent (2014),Lionsgate,150947895.0,137937923.0,288885818.0,"'Adventure',",139.0,65.99999999999999,57.00000000000001,43.8,55.6,32.9,27.16947539740631,27.039443907774636,28.105924139867884,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
365,Divergent (2014),Lionsgate,150947895.0,137937923.0,288885818.0,"'Mystery',",139.0,65.99999999999999,57.00000000000001,43.8,55.6,32.9,27.16947539740631,27.039443907774636,28.105924139867884,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
365,Divergent (2014),Lionsgate,150947895.0,137937923.0,288885818.0,'Sci-Fi'],139.0,65.99999999999999,57.00000000000001,43.8,55.6,32.9,27.16947539740631,27.039443907774636,28.105924139867884,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
366,We're the Millers (2013),Warner Bros.,150394119.0,119600000.0,269994119.0,"['Comedy',",110.0,70.0,64.60000000000001,52.800000000000004,62.5,36.0,27.164172912182124,26.833642148634915,28.008352741997452,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
366,We're the Millers (2013),Warner Bros.,150394119.0,119600000.0,269994119.0,'Crime'],110.0,70.0,64.60000000000001,52.800000000000004,62.5,36.0,27.164172912182124,26.833642148634915,28.008352741997452,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
367,Terminator 3: Rise of the Machines (2003),Warner Bros.,150371112.0,283000000.0,433371112.0,"['Action',",109.0,63.0,52.6,48.0,54.5,34.9,27.163952194616066,28.076226812156058,28.69102774740966,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
367,Terminator 3: Rise of the Machines (2003),Warner Bros.,150371112.0,283000000.0,433371112.0,'Sci-Fi'],109.0,63.0,52.6,48.0,54.5,34.9,27.163952194616066,28.076226812156058,28.69102774740966,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
368,Daddy's Home (2015),Paramount Pictures,150357137.0,92429000.0,242786137.0,"['Comedy',",96.0,61.0,53.0,46.0,53.3,30.9,27.16381810902033,26.461842238710528,27.85511080568286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
368,Daddy's Home (2015),Paramount Pictures,150357137.0,92429000.0,242786137.0,'Family'],96.0,61.0,53.0,46.0,53.3,30.9,27.16381810902033,26.461842238710528,27.85511080568286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
369,G.I. Joe: The Rise of Cobra (2009),Paramount Pictures,150201498.0,152267519.0,302469017.0,"['Action',",118.0,57.00000000000001,45.0,37.4,46.5,28.6,27.1623239604091,27.1820329847372,28.17221212856145,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
369,G.I. Joe: The Rise of Cobra (2009),Paramount Pictures,150201498.0,152267519.0,302469017.0,"'Adventure',",118.0,57.00000000000001,45.0,37.4,46.5,28.6,27.1623239604091,27.1820329847372,28.17221212856145,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
369,G.I. Joe: The Rise of Cobra (2009),Paramount Pictures,150201498.0,152267519.0,302469017.0,"'Sci-Fi',",118.0,57.00000000000001,45.0,37.4,46.5,28.6,27.1623239604091,27.1820329847372,28.17221212856145,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
369,G.I. Joe: The Rise of Cobra (2009),Paramount Pictures,150201498.0,152267519.0,302469017.0,'Thriller'],118.0,57.00000000000001,45.0,37.4,46.5,28.6,27.1623239604091,27.1820329847372,28.17221212856145,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
370,Neighbors (2014),Universal Pictures,150157400.0,120507734.0,270665134.0,['Comedy'],97.0,63.0,58.20000000000001,51.0,57.4,33.5,27.16190033409542,26.844550498461963,28.01193381641556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,American Hustle (2013),Sony Pictures Entertainment (SPE),150117807.0,101054000.0,251171807.0,"['Crime',",138.0,72.0,65.6,62.0,66.5,37.7,27.161519878941263,26.590551187852174,27.904099295844595,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
371,American Hustle (2013),Sony Pictures Entertainment (SPE),150117807.0,101054000.0,251171807.0,'Drama'],138.0,72.0,65.6,62.0,66.5,37.7,27.161519878941263,26.590551187852174,27.904099295844595,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
372,Puss in Boots (2011),DreamWorks,149260504.0,405726973.0,554987477.0,"['Adventure',",90.0,65.99999999999999,61.4,53.6,60.3,39.9,27.153257221814933,28.595933976160712,29.04787997727546,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
372,Puss in Boots (2011),DreamWorks,149260504.0,405726973.0,554987477.0,"'Animation',",90.0,65.99999999999999,61.4,53.6,60.3,39.9,27.153257221814933,28.595933976160712,29.04787997727546,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
372,Puss in Boots (2011),DreamWorks,149260504.0,405726973.0,554987477.0,"'Comedy',",90.0,65.99999999999999,61.4,53.6,60.3,39.9,27.153257221814933,28.595933976160712,29.04787997727546,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
372,Puss in Boots (2011),DreamWorks,149260504.0,405726973.0,554987477.0,"'Family',",90.0,65.99999999999999,61.4,53.6,60.3,39.9,27.153257221814933,28.595933976160712,29.04787997727546,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
372,Puss in Boots (2011),DreamWorks,149260504.0,405726973.0,554987477.0,'Fantasy'],90.0,65.99999999999999,61.4,53.6,60.3,39.9,27.153257221814933,28.595933976160712,29.04787997727546,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
373,Sonic the Hedgehog (2020),Paramount Pictures,148974665.0,170741018.0,319715683.0,"['Action',",99.0,65.0,58.60000000000001,50.6,58.1,34.7,27.15049176235926,27.347234445211964,28.252214273412473,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
373,Sonic the Hedgehog (2020),Paramount Pictures,148974665.0,170741018.0,319715683.0,"'Adventure',",99.0,65.0,58.60000000000001,50.6,58.1,34.7,27.15049176235926,27.347234445211964,28.252214273412473,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
373,Sonic the Hedgehog (2020),Paramount Pictures,148974665.0,170741018.0,319715683.0,"'Comedy',",99.0,65.0,58.60000000000001,50.6,58.1,34.7,27.15049176235926,27.347234445211964,28.252214273412473,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
373,Sonic the Hedgehog (2020),Paramount Pictures,148974665.0,170741018.0,319715683.0,'Sci-Fi'],99.0,65.0,58.60000000000001,50.6,58.1,34.7,27.15049176235926,27.347234445211964,28.252214273412473,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False
374,Les Misérables (2012),Universal Pictures,148809770.0,293489539.0,442299309.0,"['Drama',",158.0,75.0,70.8,55.800000000000004,67.2,41.4,27.148894007774928,28.12873384062235,28.720447747428498,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
374,Les Misérables (2012),Universal Pictures,148809770.0,293489539.0,442299309.0,"'Musical',",158.0,75.0,70.8,55.800000000000004,67.2,41.4,27.148894007774928,28.12873384062235,28.720447747428498,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
374,Les Misérables (2012),Universal Pictures,148809770.0,293489539.0,442299309.0,'Romance'],158.0,75.0,70.8,55.800000000000004,67.2,41.4,27.148894007774928,28.12873384062235,28.720447747428498,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
375,Knocked Up (2007),Universal Pictures,148768917.0,71153500.0,219922417.0,"['Comedy',",129.0,69.0,62.0,59.00000000000001,63.3,35.5,27.148497887868157,26.084431388053268,27.712419426713332,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
375,Knocked Up (2007),Universal Pictures,148768917.0,71153500.0,219922417.0,'Romance'],129.0,69.0,62.0,59.00000000000001,63.3,35.5,27.148497887868157,26.084431388053268,27.712419426713332,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
376,As Good as It Gets (1997),Sony Pictures Entertainment (SPE),148478011.0,165700000.0,314178011.0,"['Comedy',",139.0,77.0,71.0,64.8,70.9,41.0,27.14567404857481,27.303998361658262,28.22700697050321,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
376,As Good as It Gets (1997),Sony Pictures Entertainment (SPE),148478011.0,165700000.0,314178011.0,"'Drama',",139.0,77.0,71.0,64.8,70.9,41.0,27.14567404857481,27.303998361658262,28.22700697050321,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
376,As Good as It Gets (1997),Sony Pictures Entertainment (SPE),148478011.0,165700000.0,314178011.0,'Romance'],139.0,77.0,71.0,64.8,70.9,41.0,27.14567404857481,27.303998361658262,28.22700697050321,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
